36,0.018107,0.116366
39,0.021150,0.157531
42,0.019550,0.137428
0,0.018477,0.120131
3,0.017778,0.113440
6,0.018173,0.117920
9,0.018260,0.117854
12,0.017938,0.115259
15,0.018377,0.120476
18,0.018941,0.128289
21,0.018939,0.127126
24,0.018861,0.127642
27,0.020304,0.146584
30,0.017959,0.116628
33,0.019831,0.139301
36,0.019031,0.129621
39,0.020061,0.143840
42,0.019318,0.133272
0,0.017929,0.113978
3,0.018331,0.120881
6,0.017933,0.114976
9,0.018947,0.127411
12,0.018243,0.119199
15,0.018641,0.122654
18,0.018214,0.116704
21,0.020256,0.144147
24,0.018069,0.116748
27,0.019464,0.134234
30,0.020240,0.144362
33,0.018946,0.127348
36,0.019957,0.142408
39,0.018993,0.128929
42,0.018710,0.126285
0,0.017569,0.109956
3,0.018067,0.116666
6,0.018390,0.119324
9,0.017599,0.111241
12,0.018298,0.119330
15,0.017800,0.111715
18,0.018752,0.125022
21,0.018429,0.120946
24,0.019816,0.136018
27,0.018378,0.120283
30,0.019784,0.139179
33,0.019047,0.130898
36,0.019809,0.140838
39,0.018221,0.117713
42,0.019564,0.137216
0,0.017834,0.114783
3,0.017499,0.109735
6,0.018273,0.118335
9,0.018044,0.116878
12,0.019233,0.131060
15,0.018345,0.121219
18,0.018542,0.122161
21,0.018214,0.117911
24,0.018915,0.126878
27,0.017866,0.113810
30,0.018121,0.116162
33,0.018288,0.119496
36,0.020038,0.142137
39,0.018767,0.126244
42,0.019042,0.130120
0,0.018419,0.119825
3,0.016917,0.102626
6,0.018211,0.118532
9,0.017476,0.108616
12,0.019217,0.130176
15,0.018058,0.115425
18,0.018000,0.115033
21,0.018713,0.125770
24,0.020354,0.145649
27,0.019900,0.139496
30,0.018282,0.119871
33,0.019453,0.133467
36,0.018649,0.125338
39,0.019198,0.131427
42,0.018675,0.123196
0,0.017794,0.112941
3,0.018725,0.124378
6,0.018142,0.116581
9,0.017577,0.110657
12,0.018078,0.117059
15,0.018393,0.120040
18,0.018934,0.127691
21,0.017268,0.106233
24,0.019246,0.132800
27,0.018669,0.124036
30,0.018001,0.116081
33,0.018539,0.121715
36,0.018635,0.124114
39,0.020123,0.144332
42,0.019315,0.131503
0,0.017769,0.112189
3,0.018334,0.118751
6,0.018163,0.118350
9,0.017647,0.110705
12,0.017844,0.114724
15,0.018559,0.123639
18,0.018455,0.123274
21,0.018693,0.124798
24,0.019347,0.132959
27,0.018996,0.129580
30,0.020140,0.146234
33,0.018021,0.116436
36,0.019542,0.136195
39,0.019180,0.130925
42,0.018605,0.122387
0,0.018431,0.120319
3,0.017973,0.115278
6,0.018998,0.126978
9,0.018601,0.125690
12,0.018273,0.119429
15,0.017988,0.116084
18,0.019450,0.134557
21,0.018754,0.125697
24,0.018719,0.123721
27,0.019618,0.137613
30,0.018061,0.117105
33,0.018631,0.123179
36,0.020093,0.144330
39,0.018840,0.126285
42,0.018910,0.127434
0,0.018157,0.116387
3,0.017794,0.112651
6,0.017888,0.114639
9,0.018923,0.125438
12,0.018144,0.116863
15,0.018211,0.117952
18,0.019044,0.130890
21,0.018870,0.127321
24,0.017900,0.114256
27,0.021036,0.157342
30,0.018834,0.126674
33,0.019106,0.130425
36,0.018975,0.129811
39,0.019240,0.130869
42,0.019754,0.138842
0,0.018864,0.127907
3,0.018375,0.119158
6,0.017871,0.112998
9,0.018214,0.116956
12,0.017887,0.113071
15,0.017779,0.111408
18,0.018281,0.119075
21,0.017971,0.114699
24,0.019402,0.132551
27,0.018459,0.120601
30,0.019161,0.131933
33,0.020616,0.151823
36,0.018477,0.122394
39,0.018834,0.126867
42,0.018399,0.122335
0,0.018644,0.122318
3,0.018345,0.119937
6,0.019289,0.131250
9,0.018304,0.118226
12,0.018935,0.128476
15,0.019675,0.136223
18,0.018412,0.120709
21,0.019078,0.129977
24,0.018608,0.122765
27,0.019212,0.131470
30,0.020088,0.142737
33,0.019653,0.135848
36,0.020044,0.141246
39,0.019095,0.131119
42,0.019594,0.137283
0,0.018212,0.119144
3,0.018058,0.115614
6,0.019127,0.127985
9,0.018968,0.127382
12,0.017609,0.110990
15,0.018008,0.117280
18,0.018444,0.119091
21,0.018648,0.122883
24,0.019098,0.130474
27,0.019702,0.139811
30,0.019242,0.133087
33,0.019216,0.130736
36,0.019200,0.130461
39,0.018474,0.121522
42,0.019528,0.136089
0,0.017582,0.110049
3,0.017768,0.112205
6,0.018472,0.123040
9,0.019536,0.135217
12,0.018460,0.122747
15,0.018010,0.114067
18,0.018388,0.119761
21,0.017890,0.113109
24,0.018624,0.124626
27,0.019073,0.127947
30,0.018678,0.123755
33,0.017572,0.109787
36,0.018595,0.125836
39,0.018881,0.125875
42,0.020880,0.155523
0,0.017562,0.110234
3,0.017778,0.112335
6,0.017551,0.109848
9,0.017574,0.110732
12,0.017785,0.112737
15,0.018720,0.124497
18,0.017939,0.114234
21,0.018353,0.118336
24,0.018072,0.116023
27,0.018359,0.120648
30,0.018502,0.121048
33,0.018308,0.119453
36,0.018688,0.123609
39,0.020570,0.151345
42,0.018933,0.127117
0,0.017756,0.113738
3,0.018653,0.125186
6,0.018009,0.115250
9,0.018585,0.123513
12,0.017418,0.108499
15,0.018135,0.118356
18,0.018786,0.125782
21,0.019087,0.129983
24,0.018426,0.121963
27,0.018984,0.129563
30,0.019287,0.130922
33,0.018885,0.129227
36,0.019787,0.136708
39,0.018719,0.125369
42,0.019405,0.136604
0,0.018269,0.119800
3,0.018124,0.117111
6,0.018171,0.119931
9,0.018290,0.120835
12,0.018719,0.126150
15,0.017884,0.114413
18,0.018739,0.126149
21,0.018760,0.126575
24,0.019856,0.142516
27,0.018941,0.126604
30,0.019585,0.136238
33,0.018562,0.122989
36,0.018624,0.124609
39,0.018707,0.125393
42,0.020460,0.151561
0,0.017873,0.115491
3,0.018302,0.117919
6,0.018437,0.120895
9,0.018530,0.121761
12,0.018694,0.125845
15,0.018526,0.120770
18,0.018363,0.118763
21,0.017800,0.113617
24,0.018398,0.119738
27,0.018458,0.123990
30,0.018807,0.126140
33,0.018789,0.125227
36,0.018807,0.124977
39,0.019309,0.133408
42,0.019207,0.132599
0,0.018475,0.120714
3,0.018430,0.121142
6,0.017893,0.114547
9,0.017976,0.115492
12,0.017851,0.113233
15,0.017954,0.114191
18,0.019107,0.128318
21,0.019956,0.141664
24,0.018222,0.118654
27,0.018483,0.123607
30,0.018640,0.124072
33,0.019491,0.135492
36,0.018759,0.126557
39,0.018954,0.129441
42,0.020263,0.144080
0,0.018543,0.121276
3,0.017665,0.111682
6,0.018114,0.117823
9,0.018798,0.126194
12,0.018540,0.122506
15,0.017992,0.115742
18,0.018411,0.120972
21,0.018509,0.123206
24,0.018849,0.125036
27,0.019121,0.129273
30,0.018644,0.125138
33,0.018904,0.126816
36,0.018707,0.124911
39,0.019262,0.130502
42,0.020673,0.152775
0,0.017915,0.113763
3,0.018099,0.116870
6,0.018590,0.122647
9,0.018533,0.119849
12,0.018520,0.120138
15,0.018079,0.115976
18,0.018033,0.115428
21,0.019370,0.134188
24,0.019647,0.140383
27,0.018784,0.126920
30,0.018419,0.119872
33,0.019489,0.134746
36,0.019775,0.137104
39,0.019214,0.131463
42,0.020194,0.145957
0,0.018127,0.116236
3,0.017540,0.109394
6,0.018025,0.116442
9,0.018788,0.127360
12,0.017727,0.112329
15,0.017939,0.115460
18,0.019472,0.134400
21,0.018213,0.117651
24,0.018411,0.120273
27,0.019794,0.137742
30,0.019834,0.141178
33,0.019600,0.138114
36,0.020128,0.143726
39,0.018714,0.124373
42,0.019175,0.130090
0,0.018002,0.115490
3,0.018329,0.119134
6,0.018130,0.117610
9,0.018083,0.117536
12,0.018608,0.122217
15,0.017918,0.115817
18,0.018460,0.121026
21,0.017986,0.115620
24,0.019080,0.129655
27,0.018699,0.125376
30,0.019398,0.133281
33,0.018688,0.125925
36,0.018575,0.122682
39,0.019236,0.132607
42,0.020218,0.144416
0,0.017993,0.116369
3,0.019057,0.127526
6,0.018779,0.124884
9,0.018274,0.120271
12,0.017944,0.114866
15,0.019049,0.130320
18,0.017976,0.115651
21,0.019117,0.130412
24,0.018916,0.128345
27,0.017989,0.115642
30,0.020267,0.147049
33,0.019376,0.132273
36,0.020620,0.154305
39,0.018074,0.116742
42,0.019081,0.128613
0,0.018413,0.119520
3,0.017605,0.110610
6,0.018206,0.118152
9,0.018094,0.115965
12,0.018879,0.128025
15,0.018369,0.118613
18,0.018112,0.114938
21,0.018401,0.121891
24,0.019026,0.127761
27,0.018156,0.116628
30,0.019408,0.135656
33,0.018435,0.120339
36,0.019462,0.135139
39,0.018874,0.128061
42,0.018624,0.125694
0,0.018661,0.125317
3,0.017806,0.113136
6,0.018171,0.117641
9,0.018400,0.118725
12,0.018035,0.115926
15,0.018722,0.125340
18,0.018614,0.120983
21,0.018287,0.116924
24,0.018532,0.124672
27,0.018562,0.123246
30,0.018224,0.117827
33,0.018009,0.114800
36,0.018315,0.119257
39,0.019190,0.131046
42,0.019239,0.132215
0,0.017898,0.114017
3,0.017677,0.111063
6,0.017484,0.109782
9,0.017380,0.107838
12,0.018088,0.117612
15,0.019707,0.137649
18,0.019256,0.133347
21,0.019331,0.131431
24,0.018927,0.127574
27,0.018227,0.119645
30,0.019707,0.140554
33,0.019243,0.131065
36,0.018148,0.117037
39,0.018163,0.116501
42,0.018732,0.125715
0,0.017953,0.115571
3,0.017433,0.109373
6,0.018253,0.118199
9,0.017948,0.115382
12,0.018543,0.123096
15,0.018777,0.125307
18,0.019363,0.134503
21,0.018308,0.119289
24,0.018108,0.117071
27,0.019593,0.137040
30,0.019429,0.135289
33,0.018792,0.125492
36,0.018674,0.123278
39,0.019007,0.129984
42,0.020002,0.143210
0,0.018341,0.118936
3,0.018039,0.116789
6,0.018261,0.120063
9,0.018598,0.123011
12,0.018125,0.118381
15,0.020868,0.155542
18,0.018375,0.120429
21,0.018289,0.120751
24,0.019346,0.131048
27,0.019515,0.138562
30,0.018621,0.124424
33,0.018719,0.125660
36,0.019382,0.132718
39,0.019185,0.133134
42,0.020446,0.145848
0,0.018449,0.120445
3,0.017823,0.112822
6,0.016996,0.102386
9,0.019297,0.132854
12,0.018018,0.114622
15,0.019091,0.130495
18,0.018537,0.123010
21,0.020192,0.143093
24,0.019448,0.137039
27,0.018490,0.123020
30,0.019225,0.131450
33,0.019179,0.130557
36,0.019410,0.134483
39,0.020486,0.149537
42,0.018291,0.120163
0,0.017755,0.113216
3,0.017391,0.108468
6,0.018245,0.118272
9,0.017772,0.112115
12,0.018421,0.121702
15,0.018298,0.120858
18,0.018444,0.121237
21,0.018243,0.119062
24,0.018864,0.125869
27,0.018513,0.121922
30,0.018239,0.119431
33,0.019306,0.131608
36,0.018766,0.126635
39,0.018923,0.128077
42,0.019408,0.132111
0,0.019640,0.133972
3,0.018040,0.115458
6,0.019166,0.130149
9,0.018394,0.119742
12,0.019262,0.131895
15,0.018066,0.117413
18,0.018576,0.123484
21,0.018925,0.127931
24,0.018448,0.121741
27,0.018453,0.123543
30,0.019818,0.139497
33,0.019324,0.134287
36,0.019409,0.135589
39,0.019565,0.136675
42,0.019976,0.139768
0,0.017556,0.110993
3,0.017387,0.108109
6,0.018435,0.120624
9,0.017918,0.115000
12,0.018986,0.126861
15,0.018078,0.115194
18,0.018527,0.122222
21,0.020044,0.142172
24,0.018311,0.118361
27,0.021804,0.169280
30,0.018995,0.130046
33,0.019361,0.131936
36,0.020319,0.147894
39,0.019510,0.135063
42,0.020352,0.147091
0,0.018056,0.115086
3,0.018048,0.116152
6,0.017588,0.110569
9,0.018747,0.125594
12,0.019025,0.128296
15,0.019155,0.132581
18,0.018533,0.121464
21,0.018784,0.125865
24,0.019403,0.133023
27,0.018713,0.124905
30,0.019118,0.128838
33,0.019879,0.139019
36,0.018662,0.123332
39,0.019412,0.134914
42,0.020356,0.148781
0,0.018111,0.117983
3,0.018163,0.116044
6,0.017972,0.113221
9,0.017862,0.113432
12,0.018785,0.127301
15,0.019166,0.131252
18,0.017113,0.104105
21,0.018746,0.124353
24,0.018175,0.117149
27,0.019109,0.131244
30,0.018591,0.123677
33,0.019554,0.136709
36,0.019967,0.143730
39,0.018739,0.124505
42,0.019798,0.139700
0,0.018153,0.116037
3,0.018317,0.118787
6,0.017597,0.109778
9,0.017895,0.113927
12,0.018286,0.118642
15,0.018993,0.129592
18,0.019355,0.132113
21,0.018854,0.127542
24,0.018503,0.121285
27,0.019218,0.130178
30,0.018924,0.128175
33,0.019230,0.130362
36,0.019274,0.133660
39,0.018468,0.121427
42,0.018902,0.126154
0,0.017558,0.110074
3,0.017925,0.114477
6,0.017869,0.114636
9,0.017435,0.109034
12,0.018558,0.121275
15,0.018360,0.119845
18,0.018468,0.121193
21,0.018426,0.120032
24,0.018590,0.122289
27,0.018157,0.117850
30,0.019528,0.135779
33,0.020129,0.144210
36,0.018995,0.128880
39,0.020549,0.148262
42,0.018587,0.123014
0,0.018251,0.117908
3,0.018888,0.126586
6,0.017603,0.111197
9,0.018324,0.120076
12,0.018231,0.117607
15,0.018516,0.122400
18,0.018126,0.117667
21,0.018975,0.129311
24,0.018757,0.124791
27,0.019597,0.138237
30,0.019400,0.133566
33,0.019800,0.139531
36,0.019081,0.129349
39,0.020019,0.143001
42,0.019988,0.140507
0,0.018581,0.122543
3,0.018559,0.123177
6,0.018293,0.118177
9,0.018450,0.119896
12,0.017632,0.110802
15,0.018497,0.122062
18,0.018729,0.125808
21,0.019388,0.134417
24,0.018086,0.118219
27,0.018592,0.122657
30,0.018451,0.121463
33,0.018425,0.122309
36,0.021142,0.159034
39,0.020047,0.146553
42,0.018656,0.124795
0,0.017726,0.111852
3,0.018278,0.117654
6,0.017788,0.113316
9,0.018574,0.124101
12,0.018083,0.117239
15,0.018461,0.122388
18,0.018103,0.118010
21,0.018400,0.121558
24,0.019392,0.131921
27,0.020384,0.147327
30,0.019630,0.137960
33,0.019716,0.137253
36,0.018573,0.124420
39,0.019205,0.132085
42,0.019373,0.132174
0,0.018180,0.118396
3,0.018468,0.121355
6,0.018190,0.116950
9,0.018153,0.118450
12,0.018278,0.117967
15,0.019134,0.131819
18,0.017888,0.114338
21,0.018034,0.115999
24,0.018493,0.121807
27,0.018104,0.116509
30,0.018551,0.123598
33,0.018529,0.123349
36,0.019212,0.129719
39,0.018961,0.127090
42,0.019629,0.138938
0,0.017666,0.110550
3,0.017230,0.106838
6,0.018321,0.117183
9,0.018469,0.120880
12,0.017974,0.115999
15,0.017974,0.116708
18,0.018979,0.127738
21,0.018395,0.120365
24,0.018527,0.122309
27,0.018946,0.127452
30,0.018735,0.125262
33,0.019166,0.131021
36,0.019297,0.131598
39,0.018809,0.126644
42,0.022267,0.176060
0,0.017546,0.109832
3,0.017912,0.113188
6,0.017687,0.111966
9,0.018014,0.115194
12,0.018245,0.119529
15,0.018181,0.119221
18,0.019742,0.139170
21,0.018081,0.117174
24,0.019624,0.137914
27,0.018422,0.121320
30,0.018549,0.122845
33,0.019421,0.136137
36,0.018748,0.125824
39,0.019888,0.141457
42,0.018414,0.121618
0,0.018038,0.117075
3,0.017450,0.108923
6,0.018882,0.125926
9,0.017561,0.111541
12,0.017667,0.111811
15,0.017604,0.111191
18,0.018763,0.127494
21,0.018631,0.122961
24,0.017900,0.113412
27,0.020222,0.144295
30,0.018447,0.120371
33,0.018285,0.117406
36,0.018306,0.119226
39,0.019837,0.139423
42,0.019743,0.137510
0,0.017704,0.112067
3,0.018304,0.118312
6,0.018554,0.121752
9,0.018523,0.121195
12,0.017721,0.112211
15,0.018197,0.117722
18,0.019015,0.128758
21,0.018455,0.122576
24,0.019556,0.136479
27,0.018824,0.126403
30,0.019367,0.134095
33,0.019789,0.137511
36,0.019658,0.137247
39,0.019181,0.130295
42,0.019758,0.140507
0,0.018025,0.116224
3,0.017999,0.114721
6,0.018107,0.118067
9,0.017957,0.116666
12,0.017627,0.110732
15,0.018532,0.122661
18,0.019307,0.135203
21,0.017801,0.113359
24,0.018241,0.119571
27,0.018184,0.117671
30,0.019393,0.134786
33,0.018063,0.117031
36,0.019106,0.129548
39,0.019559,0.138591
42,0.019700,0.138798
0,0.018188,0.117167
3,0.017802,0.113386
6,0.018062,0.115606
9,0.018749,0.124787
12,0.019435,0.131256
15,0.018883,0.127145
18,0.018478,0.121460
21,0.018754,0.124873
24,0.018959,0.130548
27,0.018484,0.122068
30,0.019176,0.131995
33,0.019371,0.133934
36,0.019456,0.137754
39,0.018907,0.128682
42,0.018977,0.128825
0,0.017364,0.106217
3,0.018318,0.119954
6,0.017954,0.114962
9,0.019228,0.129277
12,0.018238,0.118893
15,0.019100,0.129638
18,0.018504,0.122984
21,0.017679,0.111504
24,0.019162,0.129094
27,0.019595,0.136640
30,0.019476,0.134972
33,0.021039,0.158915
36,0.018232,0.118332
39,0.019610,0.138471
42,0.019557,0.135535
0,0.017583,0.110266
3,0.017666,0.111507
6,0.017941,0.114279
9,0.018009,0.115399
12,0.018359,0.119041
15,0.018747,0.125151
18,0.020425,0.145677
21,0.018451,0.120694
24,0.017448,0.107580
27,0.018313,0.120535
30,0.019773,0.137274
33,0.019253,0.131488
36,0.019297,0.132251
39,0.018429,0.122669
42,0.018767,0.126071
0,0.018262,0.119988
3,0.018059,0.114815
6,0.018084,0.116755
9,0.018276,0.119801
12,0.017893,0.114627
15,0.018955,0.127270
18,0.017898,0.113119
21,0.017580,0.109328
24,0.018683,0.123672
27,0.019596,0.137799
30,0.019369,0.135693
33,0.019093,0.130279
36,0.018888,0.128317
39,0.019001,0.128595
42,0.018636,0.123472
0,0.017695,0.112155
3,0.018220,0.116964
6,0.018525,0.120879
9,0.018951,0.127307
12,0.017954,0.115477
15,0.018534,0.121792
18,0.018124,0.116532
21,0.018074,0.115943
24,0.018390,0.119175
27,0.018222,0.118671
30,0.020103,0.144041
33,0.018292,0.119829
36,0.019954,0.144278
39,0.018586,0.123898
42,0.019341,0.134219
0,0.018228,0.118886
3,0.018306,0.118291
6,0.017609,0.111210
9,0.017947,0.115937
12,0.019049,0.132921
15,0.018761,0.125323
18,0.017417,0.108366
21,0.019493,0.135056
24,0.018609,0.123451
27,0.018856,0.127346
30,0.018964,0.128456
33,0.019876,0.140626
36,0.018646,0.123810
39,0.019945,0.142613
42,0.020539,0.149367
0,0.018303,0.119786
3,0.018611,0.122799
6,0.018643,0.122085
9,0.017557,0.110146
12,0.018108,0.116010
15,0.019823,0.139823
18,0.019664,0.135341
21,0.018520,0.124339
24,0.020543,0.147277
27,0.018655,0.125751
30,0.019441,0.132373
33,0.018330,0.119848
36,0.018671,0.124426
39,0.018801,0.123597
42,0.019949,0.140267
0,0.018255,0.119052
3,0.018417,0.123355
6,0.017190,0.106952
9,0.017857,0.113187
12,0.018142,0.117580
15,0.019367,0.133807
18,0.018228,0.120581
21,0.019774,0.139079
24,0.018220,0.120078
27,0.018272,0.119670
30,0.019142,0.129657
33,0.019015,0.130907
36,0.020324,0.148272
39,0.021320,0.164283
42,0.019820,0.140458
0,0.017987,0.114599
3,0.017834,0.113659
6,0.018164,0.116935
9,0.018310,0.118523
12,0.018231,0.118574
15,0.018529,0.121556
18,0.019165,0.131630
21,0.018500,0.123306
24,0.019172,0.130818
27,0.020185,0.145182
30,0.019334,0.137369
33,0.019895,0.140871
36,0.019623,0.137979
39,0.019979,0.141933
42,0.019486,0.134041
0,0.018312,0.120799
3,0.018133,0.118747
6,0.018382,0.122591
9,0.018928,0.126215
12,0.018252,0.118526
15,0.019358,0.134647
18,0.019079,0.129429
21,0.017917,0.113387
24,0.018345,0.119393
27,0.019027,0.127160
30,0.018704,0.124073
33,0.019484,0.136966
36,0.018954,0.127939
39,0.018528,0.122216
42,0.018753,0.124156
0,0.018468,0.121227
3,0.018014,0.114697
6,0.018465,0.121812
9,0.018179,0.118891
12,0.018296,0.119211
15,0.018235,0.118244
18,0.019013,0.127875
21,0.019295,0.134498
24,0.017581,0.109556
27,0.019405,0.135380
30,0.018938,0.128133
33,0.019380,0.134051
36,0.019230,0.132162
39,0.019338,0.132942
42,0.019639,0.139033
0,0.018836,0.124664
3,0.018031,0.115672
6,0.018483,0.121366
9,0.019572,0.133137
12,0.018784,0.126191
15,0.018421,0.121694
18,0.018876,0.127187
21,0.018206,0.119634
24,0.018835,0.127182
27,0.018475,0.122188
30,0.017679,0.112468
33,0.018212,0.118584
36,0.019313,0.132642
39,0.020096,0.143395
42,0.019144,0.129530
0,0.018095,0.116734
3,0.018844,0.125773
6,0.018021,0.114973
9,0.018280,0.119204
12,0.018356,0.119317
15,0.018951,0.126211
18,0.018245,0.118168
21,0.019137,0.130647
24,0.018856,0.126961
27,0.018295,0.120550
30,0.017955,0.115078
33,0.019287,0.132974
36,0.021515,0.164538
39,0.018304,0.118455
42,0.018583,0.123028
0,0.018125,0.118714
3,0.018149,0.118391
6,0.019051,0.127300
9,0.018073,0.115505
12,0.018652,0.121996
15,0.018864,0.127492
18,0.018428,0.120976
21,0.017978,0.116688
24,0.018055,0.116804
27,0.019267,0.131398
30,0.018867,0.127939
33,0.018116,0.117133
36,0.018858,0.126756
39,0.019100,0.129466
42,0.018650,0.124285
0,0.017521,0.109739
3,0.018114,0.115048
6,0.018631,0.123404
9,0.018622,0.123079
12,0.018024,0.115079
15,0.017994,0.115575
18,0.018604,0.123428
21,0.020200,0.144843
24,0.018823,0.127446
27,0.018564,0.123670
30,0.018368,0.120698
33,0.018304,0.119819
36,0.018695,0.124066
39,0.019549,0.136467
42,0.019216,0.130426
0,0.017803,0.114207
3,0.017848,0.112582
6,0.018507,0.120580
9,0.019204,0.129089
12,0.018254,0.121063
15,0.018018,0.114818
18,0.017609,0.111024
21,0.019009,0.128162
24,0.019587,0.135208
27,0.018366,0.119276
30,0.017824,0.114049
33,0.019758,0.139379
36,0.020122,0.144742
39,0.020376,0.148689
42,0.019013,0.130151
0,0.017595,0.109957
3,0.018238,0.118790
6,0.018307,0.117788
9,0.019177,0.129974
12,0.019979,0.140363
15,0.018310,0.120329
18,0.019477,0.134181
21,0.019159,0.131978
24,0.020408,0.148721
27,0.018385,0.121185
30,0.018814,0.126407
33,0.018724,0.124628
36,0.019427,0.134216
39,0.020081,0.141361
42,0.020184,0.143874
0,0.018201,0.118535
3,0.018114,0.118922
6,0.018183,0.117896
9,0.018108,0.117135
12,0.018278,0.120435
15,0.017857,0.114492
18,0.019489,0.134982
21,0.018374,0.120831
24,0.018849,0.126167
27,0.018822,0.125787
30,0.017906,0.114360
