27,0.020618,0.150143
30,0.020435,0.148704
33,0.020538,0.150395
36,0.021030,0.154965
39,0.021769,0.168608
42,0.024076,0.206380
0,0.018141,0.117003
3,0.018131,0.117639
6,0.019247,0.130719
9,0.018376,0.120331
12,0.019096,0.129074
15,0.018609,0.123483
18,0.019348,0.133417
21,0.018984,0.128850
24,0.019748,0.137114
27,0.021225,0.159956
30,0.021750,0.166876
33,0.021811,0.170230
36,0.022355,0.177765
39,0.022091,0.173565
42,0.021976,0.173473
0,0.018111,0.115698
3,0.018108,0.117208
6,0.019093,0.129103
9,0.019207,0.132356
12,0.019200,0.131300
15,0.020044,0.141693
18,0.019092,0.131094
21,0.021874,0.169910
24,0.018228,0.119000
27,0.024342,0.209145
30,0.021212,0.159381
33,0.020660,0.150701
36,0.021966,0.172113
39,0.023303,0.192157
42,0.022966,0.188525
0,0.017979,0.115023
3,0.018439,0.121942
6,0.018341,0.119554
9,0.018914,0.127271
12,0.018580,0.122995
15,0.018591,0.123453
18,0.019443,0.135035
21,0.020330,0.148304
24,0.018411,0.121323
27,0.019129,0.129953
30,0.019635,0.137037
33,0.021363,0.161888
36,0.022619,0.183529
39,0.021639,0.168936
42,0.029068,0.292835
0,0.017895,0.113531
3,0.018342,0.119661
6,0.020330,0.146477
9,0.018819,0.126035
12,0.020050,0.142887
15,0.018946,0.126516
18,0.019753,0.139640
21,0.020766,0.151568
24,0.022812,0.181585
27,0.021675,0.164023
30,0.019305,0.131959
33,0.021868,0.170934
36,0.021522,0.163885
39,0.019934,0.139894
42,0.021306,0.160280
0,0.018183,0.118468
3,0.018333,0.119504
6,0.018561,0.123325
9,0.018143,0.116867
12,0.018880,0.127492
15,0.020611,0.151818
18,0.020646,0.152057
21,0.022486,0.178884
24,0.022087,0.173262
27,0.019896,0.142088
30,0.023496,0.195903
33,0.024704,0.214000
36,0.020561,0.149885
39,0.019985,0.143468
42,0.021529,0.163033
0,0.017932,0.113359
3,0.017896,0.113423
6,0.018377,0.119566
9,0.018254,0.118853
12,0.017806,0.113737
15,0.019603,0.135442
18,0.022557,0.179842
21,0.018874,0.126379
24,0.036728,0.485132
27,0.019262,0.130546
30,0.020464,0.149086
33,0.019586,0.136627
36,0.025350,0.227639
39,0.020153,0.144174
42,0.035055,0.432830
0,0.018138,0.117341
3,0.018387,0.121167
6,0.018808,0.125234
9,0.020009,0.141318
12,0.017862,0.113237
15,0.019690,0.138111
18,0.034272,0.414598
21,0.019341,0.135152
24,0.021938,0.174719
27,0.019726,0.139332
30,0.021586,0.165521
33,0.021390,0.161570
36,0.021263,0.162605
39,0.022017,0.171304
42,0.021644,0.165237
0,0.018019,0.114906
3,0.017902,0.114300
6,0.019359,0.133503
9,0.019035,0.128973
12,0.019427,0.133631
15,0.018607,0.123108
18,0.019182,0.131486
21,0.020176,0.144964
24,0.022258,0.173318
27,0.021593,0.166944
30,0.021063,0.157739
33,0.023676,0.197377
36,0.020042,0.143079
39,0.022656,0.180671
42,0.019994,0.143160
0,0.018079,0.115617
3,0.018706,0.125327
6,0.018717,0.124921
9,0.022189,0.174531
12,0.018381,0.121150
15,0.022801,0.182433
18,0.022102,0.171277
21,0.021380,0.160589
24,0.020969,0.157140
27,0.020315,0.146722
30,0.023747,0.202451
33,0.020339,0.147447
36,0.020791,0.152566
39,0.025151,0.223812
42,0.025713,0.235702
0,0.017893,0.115487
3,0.018683,0.123094
6,0.018747,0.125553
9,0.018513,0.121304
12,0.019506,0.134734
15,0.019792,0.139241
18,0.020539,0.148652
21,0.021614,0.164923
24,0.020692,0.150522
27,0.022061,0.175667
30,0.023081,0.191219
33,0.022330,0.175638
36,0.021645,0.166841
39,0.024840,0.231736
42,0.025707,0.234620
0,0.018035,0.115578
3,0.018236,0.118099
6,0.018158,0.116063
9,0.018467,0.121250
12,0.018860,0.126497
15,0.020010,0.141026
18,0.018675,0.124476
21,0.020387,0.146379
24,0.022675,0.183892
27,0.021056,0.159118
30,0.021453,0.162646
33,0.021034,0.157248
36,0.021216,0.158718
39,0.021833,0.168692
42,0.021828,0.170845
0,0.018287,0.118995
3,0.017505,0.109674
6,0.019263,0.132252
9,0.018339,0.119523
12,0.021776,0.167539
15,0.020224,0.145534
18,0.020655,0.150425
21,0.021770,0.170969
24,0.035890,0.466194
27,0.022414,0.178383
30,0.019954,0.142149
33,0.019276,0.134221
36,0.021480,0.165339
39,0.021372,0.162056
42,0.022668,0.185897
0,0.018502,0.121613
3,0.017944,0.114178
6,0.017963,0.116656
9,0.018458,0.120246
12,0.018823,0.126113
15,0.018219,0.119353
18,0.019982,0.141317
21,0.020530,0.148081
24,0.019703,0.138610
27,0.019615,0.138284
30,0.024777,0.216080
33,0.019110,0.132403
36,0.021565,0.164556
39,0.021100,0.159401
42,0.024767,0.218792
0,0.018091,0.116380
3,0.018190,0.118954
6,0.018360,0.119528
9,0.018362,0.120283
12,0.019294,0.132009
15,0.018828,0.125952
18,0.018711,0.125173
21,0.019658,0.136794
24,0.023370,0.191816
27,0.020097,0.144024
30,0.018775,0.126805
33,0.023909,0.205723
36,0.025022,0.223273
39,0.020412,0.148318
42,0.022386,0.177217
0,0.018722,0.124817
3,0.018116,0.115895
6,0.018721,0.123654
9,0.018834,0.126240
12,0.018698,0.125360
15,0.018888,0.126303
18,0.021893,0.172536
21,0.020401,0.148456
24,0.019644,0.135535
27,0.020388,0.145788
30,0.020860,0.153738
33,0.022769,0.183852
36,0.021726,0.170064
39,0.022049,0.170444
42,0.021590,0.165528
0,0.017970,0.114517
3,0.018308,0.118519
6,0.018520,0.121201
9,0.018357,0.120349
12,0.018630,0.122796
15,0.018603,0.123562
18,0.019310,0.132630
21,0.023480,0.196622
24,0.019682,0.138141
27,0.020032,0.141947
30,0.024559,0.214085
33,0.022314,0.178583
36,0.020712,0.151736
39,0.021705,0.165028
42,0.023101,0.188980
0,0.018207,0.117827
3,0.018250,0.118837
6,0.018661,0.124763
9,0.018011,0.114899
12,0.018922,0.127510
15,0.021327,0.162835
18,0.020525,0.148867
21,0.018985,0.128737
24,0.019584,0.135573
27,0.022207,0.177206
30,0.028815,0.281096
33,0.022059,0.172030
36,0.023662,0.195051
39,0.036388,0.476055
42,0.022237,0.179594
0,0.017649,0.110495
3,0.018777,0.125826
6,0.017996,0.116022
9,0.018188,0.117389
12,0.020792,0.152237
15,0.019706,0.136022
18,0.019415,0.133098
21,0.020581,0.151926
24,0.018071,0.116112
27,0.019523,0.137077
30,0.021052,0.157016
33,0.019897,0.139620
36,0.023150,0.187341
39,0.024861,0.221423
42,0.020891,0.154163
0,0.018120,0.116872
3,0.018686,0.124862
6,0.018268,0.118666
9,0.019518,0.135956
12,0.018499,0.122338
15,0.019230,0.132899
18,0.020206,0.144824
21,0.020894,0.156491
24,0.022137,0.174063
27,0.019517,0.136946
30,0.021327,0.159944
33,0.019794,0.139040
36,0.019742,0.138469
39,0.022258,0.175700
42,0.022666,0.181633
0,0.018319,0.119013
3,0.019738,0.137634
6,0.018707,0.124430
9,0.018210,0.118188
12,0.019920,0.142455
15,0.034636,0.433215
18,0.018230,0.117842
21,0.019926,0.141279
24,0.021542,0.162224
27,0.025083,0.224073
30,0.020769,0.153831
33,0.024951,0.223256
36,0.022070,0.172513
39,0.020362,0.148137
42,0.021571,0.167133
0,0.018065,0.114677
3,0.018418,0.120969
6,0.019020,0.129960
9,0.021736,0.167238
12,0.018866,0.126547
15,0.018118,0.117953
18,0.020653,0.152144
21,0.018968,0.127403
24,0.020490,0.149437
27,0.019174,0.130816
30,0.021008,0.155973
33,0.022122,0.177279
36,0.021615,0.166812
39,0.020599,0.150878
42,0.022425,0.177610
0,0.017977,0.115823
3,0.018046,0.115544
6,0.018537,0.122493
9,0.019074,0.128604
12,0.018680,0.124101
15,0.018328,0.120142
18,0.021435,0.162513
21,0.021000,0.158356
24,0.019075,0.130355
27,0.020130,0.143709
30,0.024682,0.217295
33,0.021612,0.166140
36,0.019620,0.138066
39,0.020293,0.147631
42,0.021086,0.158186
0,0.017915,0.114239
3,0.017802,0.113191
6,0.018077,0.116198
9,0.019857,0.139427
12,0.018244,0.119463
15,0.018871,0.126862
18,0.019625,0.135828
21,0.018302,0.120348
24,0.019389,0.135883
27,0.022320,0.176538
30,0.035067,0.436605
33,0.021572,0.166239
36,0.021283,0.160611
39,0.020667,0.151808
42,0.020625,0.151681
0,0.018243,0.119125
3,0.017523,0.109327
6,0.018395,0.120191
9,0.018527,0.121858
12,0.021082,0.157634
15,0.018505,0.122185
18,0.018770,0.125380
21,0.019095,0.132030
24,0.019758,0.138325
27,0.019984,0.143161
30,0.021022,0.155538
33,0.019593,0.136707
36,0.020527,0.148471
39,0.021208,0.160330
42,0.021176,0.160423
0,0.017840,0.114059
3,0.018961,0.126727
6,0.017950,0.114636
9,0.019257,0.130791
12,0.019267,0.133068
15,0.020603,0.148974
18,0.021619,0.165704
21,0.020265,0.145809
24,0.021152,0.157625
27,0.020817,0.156081
30,0.030534,0.322982
33,0.019764,0.138784
36,0.025075,0.223236
39,0.022959,0.186073
42,0.021448,0.163474
0,0.018065,0.115829
3,0.018287,0.119695
6,0.018352,0.120021
9,0.018885,0.127078
12,0.018588,0.124290
15,0.018619,0.125587
18,0.019191,0.131690
21,0.020711,0.152991
24,0.021592,0.164492
27,0.021050,0.156075
30,0.022391,0.178872
33,0.021117,0.156416
36,0.022067,0.172914
39,0.034777,0.428388
42,0.020802,0.153934
0,0.018436,0.120845
3,0.017969,0.114986
6,0.019040,0.129738
9,0.018611,0.122724
12,0.019042,0.129598
15,0.018785,0.125454
18,0.020090,0.142976
21,0.019501,0.137578
24,0.020571,0.150316
27,0.021684,0.164383
30,0.019028,0.129102
33,0.020415,0.148121
36,0.022967,0.188958
39,0.028857,0.287726
42,0.020432,0.148050
0,0.018752,0.126164
3,0.018017,0.116323
6,0.018260,0.118731
9,0.018765,0.126483
12,0.018768,0.126244
15,0.018133,0.118492
18,0.018960,0.129950
21,0.020552,0.150176
24,0.020338,0.146164
27,0.021608,0.166474
30,0.019708,0.137783
33,0.020129,0.144101
36,0.026040,0.238625
39,0.021256,0.159539
42,0.022096,0.176261
0,0.018052,0.116229
3,0.019117,0.129898
6,0.018969,0.127151
9,0.018737,0.127065
12,0.018714,0.125880
15,0.019735,0.138864
18,0.018816,0.125733
21,0.021904,0.167897
24,0.019540,0.135699
27,0.025590,0.234762
30,0.021482,0.164877
33,0.021328,0.162243
36,0.021781,0.168551
39,0.023920,0.204553
42,0.021912,0.171443
0,0.017850,0.113332
3,0.019924,0.140253
6,0.019665,0.137835
9,0.018537,0.122189
12,0.019290,0.132962
15,0.019873,0.139579
18,0.020744,0.150597
21,0.020503,0.150795
24,0.020422,0.148101
27,0.035992,0.455885
30,0.021350,0.161869
33,0.021104,0.158449
36,0.020237,0.147630
39,0.026097,0.245529
42,0.029700,0.306234
0,0.018080,0.116029
3,0.017901,0.114607
6,0.018283,0.118966
9,0.019862,0.138727
12,0.018636,0.124511
15,0.019957,0.140950
18,0.018738,0.124823
21,0.019633,0.135253
24,0.021060,0.158859
27,0.019310,0.131860
30,0.022125,0.173805
33,0.023128,0.190049
36,0.019786,0.140305
39,0.024758,0.216598
42,0.020754,0.153522
0,0.017867,0.113748
3,0.018103,0.116548
6,0.018084,0.116654
9,0.020173,0.144872
12,0.022682,0.181495
15,0.019763,0.140269
18,0.019550,0.134407
21,0.019618,0.135654
24,0.019505,0.134253
27,0.020316,0.146816
30,0.020202,0.144785
33,0.020856,0.153120
36,0.022583,0.181381
39,0.022483,0.180514
42,0.021447,0.161358
0,0.018022,0.115169
3,0.017802,0.114968
6,0.019619,0.136390
9,0.018853,0.126960
12,0.019061,0.129186
15,0.020222,0.145105
18,0.020391,0.147193
21,0.019220,0.131432
24,0.021489,0.163071
27,0.019046,0.129545
30,0.019843,0.141560
33,0.025172,0.222439
36,0.020858,0.154356
39,0.021705,0.167851
42,0.022222,0.179188
0,0.018053,0.115757
3,0.018280,0.119487
6,0.018231,0.119548
9,0.018072,0.116124
12,0.019452,0.133296
15,0.019470,0.134022
18,0.019464,0.136242
21,0.019541,0.136080
24,0.021053,0.157515
27,0.019135,0.130171
30,0.021705,0.168566
33,0.020954,0.156375
36,0.022425,0.180946
39,0.021997,0.171695
42,0.020587,0.149473
0,0.018061,0.117787
3,0.018560,0.122703
6,0.018009,0.114753
9,0.019028,0.128920
12,0.019455,0.135945
15,0.018734,0.125975
18,0.018584,0.124130
21,0.019904,0.140840
24,0.020743,0.153661
27,0.020977,0.154261
30,0.021077,0.157316
33,0.019070,0.129731
36,0.022270,0.177796
39,0.021444,0.163152
42,0.023707,0.201596
0,0.018119,0.117110
3,0.018109,0.117010
6,0.018620,0.121697
9,0.018150,0.117126
12,0.018863,0.128292
15,0.017889,0.113813
18,0.018757,0.126088
21,0.019683,0.136227
24,0.019457,0.134747
27,0.022030,0.170224
30,0.022837,0.186478
33,0.021726,0.169410
36,0.020218,0.144546
39,0.024208,0.211952
42,0.019309,0.134180
0,0.018416,0.120254
3,0.018342,0.120375
6,0.021978,0.168256
9,0.019063,0.129247
12,0.020114,0.142757
15,0.019787,0.140262
18,0.021071,0.158393
21,0.020843,0.155370
24,0.019812,0.138709
27,0.021733,0.166129
30,0.019906,0.141153
33,0.021072,0.157397
36,0.020929,0.155537
39,0.021042,0.158756
42,0.025643,0.231973
0,0.018092,0.116667
3,0.018247,0.118680
6,0.018371,0.119914
9,0.018993,0.128279
12,0.018317,0.120406
15,0.018092,0.115992
18,0.020747,0.151502
21,0.019057,0.127791
24,0.021910,0.171652
27,0.022574,0.183827
30,0.019904,0.141563
33,0.019610,0.135522
36,0.021304,0.164829
39,0.020257,0.145511
42,0.023186,0.194389
0,0.017760,0.111887
3,0.018033,0.115676
6,0.018032,0.115576
9,0.018763,0.124998
12,0.018991,0.128040
15,0.020591,0.151823
18,0.019566,0.136971
21,0.020366,0.149395
24,0.019595,0.138069
27,0.022273,0.176384
30,0.021168,0.160047
33,0.019941,0.142132
36,0.022057,0.173339
39,0.023139,0.191029
42,0.021630,0.166806
0,0.017671,0.112122
3,0.018273,0.118667
6,0.018306,0.119640
9,0.018911,0.127783
12,0.018677,0.124412
15,0.019388,0.133112
18,0.019724,0.138920
21,0.021011,0.158531
24,0.020366,0.146694
27,0.021299,0.163772
30,0.021692,0.170109
33,0.021140,0.160114
36,0.020248,0.145684
39,0.022390,0.180141
42,0.023822,0.201037
0,0.017975,0.114769
3,0.018186,0.117540
6,0.018120,0.117967
9,0.019079,0.128849
12,0.019305,0.131890
15,0.018100,0.116617
18,0.020337,0.146602
21,0.020187,0.142936
24,0.020671,0.151783
27,0.021031,0.157520
30,0.019634,0.135725
33,0.019109,0.129139
36,0.024301,0.212801
39,0.020890,0.155993
42,0.021379,0.163145
0,0.018430,0.121017
0,0.018068,0.115971
3,0.018081,0.118467
6,0.019031,0.128933
9,0.020632,0.150587
12,0.018772,0.124334
15,0.020249,0.144352
18,0.025574,0.233026
21,0.022707,0.183906
24,0.019460,0.133589
27,0.021461,0.164137
30,0.023900,0.203223
33,0.021117,0.158312
36,0.020556,0.150606
39,0.022363,0.180921
42,0.024308,0.206804
0,0.018606,0.122178
3,0.018480,0.121189
6,0.018143,0.117068
9,0.019140,0.129586
12,0.019186,0.130292
15,0.018512,0.123263
18,0.018455,0.122050
21,0.019144,0.129667
24,0.019895,0.139641
27,0.021025,0.155353
30,0.025143,0.223545
33,0.020208,0.146483
36,0.021837,0.171805
39,0.021403,0.161432
42,0.021290,0.162569
0,0.017732,0.111845
3,0.018527,0.122275
6,0.018158,0.118526
9,0.019507,0.133877
12,0.018618,0.123639
15,0.021216,0.159781
18,0.019974,0.142809
21,0.020967,0.155630
24,0.019752,0.139048
27,0.022925,0.185393
30,0.018743,0.125697
33,0.020016,0.142411
36,0.020399,0.148536
39,0.021053,0.158334
42,0.021024,0.157672
0,0.018945,0.127182
3,0.018655,0.122458
6,0.018393,0.120384
9,0.019663,0.135341
12,0.018989,0.127554
15,0.023147,0.186033
18,0.019297,0.132731
21,0.021944,0.170896
24,0.018781,0.125370
27,0.021766,0.168641
30,0.019938,0.141041
33,0.019867,0.140497
36,0.019597,0.136178
39,0.021914,0.171904
42,0.023268,0.193812
0,0.018294,0.118667
3,0.019625,0.137118
6,0.017431,0.108612
9,0.018066,0.117775
12,0.018848,0.128360
15,0.021160,0.159159
18,0.018904,0.127098
21,0.019878,0.140246
24,0.020937,0.153781
27,0.021958,0.173294
30,0.022053,0.175309
33,0.020409,0.150434
36,0.023149,0.189950
39,0.022641,0.180935
42,0.027280,0.264399
0,0.018058,0.115395
3,0.018202,0.118697
6,0.019084,0.130864
9,0.018609,0.123578
12,0.018690,0.124235
15,0.020670,0.153155
18,0.020471,0.148236
21,0.024174,0.203968
24,0.019872,0.140718
27,0.035005,0.431696
30,0.021618,0.165063
33,0.025424,0.229848
36,0.026832,0.256252
39,0.024380,0.209517
42,0.020708,0.151464
0,0.017634,0.110686
3,0.017830,0.113097
6,0.017777,0.112830
9,0.018849,0.125798
12,0.020205,0.144443
15,0.019166,0.131176
18,0.018677,0.124337
21,0.019432,0.132437
24,0.021729,0.168143
27,0.019469,0.136302
30,0.021204,0.158794
33,0.020715,0.153175
36,0.020030,0.142070
39,0.021688,0.164804
42,0.023263,0.193848
0,0.018030,0.115669
3,0.018613,0.122631
6,0.018278,0.119027
9,0.019552,0.136613
12,0.019612,0.136922
15,0.018935,0.128273
18,0.021247,0.156656
21,0.021687,0.164287
24,0.020751,0.151870
27,0.019417,0.134672
30,0.019677,0.136753
33,0.021256,0.160607
36,0.021329,0.162898
39,0.020868,0.154141
42,0.023649,0.197725
0,0.017709,0.111837
3,0.018571,0.123877
6,0.018534,0.122306
9,0.019238,0.130295
12,0.018838,0.124901
15,0.019463,0.135128
18,0.020740,0.153650
21,0.019827,0.140809
24,0.021095,0.158362
27,0.019576,0.136086
30,0.027027,0.259910
33,0.024242,0.214309
36,0.022926,0.186874
39,0.021276,0.162727
42,0.021989,0.172574
0,0.018741,0.125554
3,0.017715,0.111355
6,0.018641,0.122122
9,0.019414,0.133228
12,0.021928,0.169171
15,0.018278,0.119824
18,0.020463,0.149181
21,0.018739,0.125410
24,0.019292,0.132788
27,0.018150,0.118267
30,0.021353,0.162865
33,0.019793,0.139698
36,0.026572,0.251765
39,0.027126,0.260099
42,0.023901,0.205091
0,0.018320,0.119566
3,0.018357,0.119102
6,0.018808,0.126349
9,0.019223,0.130521
12,0.018843,0.127702
15,0.019162,0.132724
18,0.022043,0.172309
21,0.022344,0.177710
24,0.020368,0.148554
27,0.020337,0.148199
30,0.035117,0.444239
33,0.023243,0.189612
36,0.019046,0.131272
39,0.021272,0.159828
42,0.022452,0.178758
0,0.018339,0.119491
3,0.018143,0.116841
6,0.018158,0.117475
9,0.018062,0.115884
12,0.020592,0.150581
15,0.018887,0.126757
18,0.022952,0.187391
21,0.020477,0.147827
24,0.022286,0.176056
27,0.022823,0.182210
30,0.022888,0.187014
33,0.020217,0.144988
36,0.028555,0.291495
39,0.020732,0.152247
42,0.022009,0.169226
0,0.018312,0.118833
3,0.019223,0.132695
6,0.020812,0.153031
9,0.018782,0.125378
12,0.018601,0.122985
15,0.018412,0.121389
18,0.019409,0.134440
21,0.020606,0.151402
24,0.036111,0.472383
27,0.021389,0.162803
30,0.022419,0.175784
33,0.020604,0.151325
36,0.030829,0.332613
39,0.020546,0.149606
42,0.021666,0.165696
0,0.018149,0.117625
3,0.018629,0.124374
6,0.018579,0.121506
9,0.018217,0.119194
12,0.018696,0.122456
15,0.019309,0.135291
18,0.019544,0.135553
21,0.018984,0.126913
24,0.020775,0.153743
27,0.023914,0.204921
30,0.021176,0.158834
33,0.022029,0.173232
36,0.020402,0.147900
39,0.020488,0.150576
42,0.021082,0.158018
0,0.018191,0.117761
3,0.018542,0.121969
6,0.018550,0.122504
9,0.018617,0.123300
12,0.022008,0.169029
15,0.020341,0.147967
18,0.024475,0.215968
21,0.019607,0.137221
24,0.019524,0.135738
27,0.022478,0.179890
30,0.024106,0.206972
33,0.035098,0.439701
36,0.033759,0.407470
39,0.019603,0.135821
42,0.021507,0.162489
0,0.017914,0.113521
3,0.017869,0.114085
6,0.018047,0.115465
9,0.018526,0.121720
12,0.018606,0.123889
15,0.018909,0.126995
18,0.020443,0.149248
21,0.029093,0.288578
24,0.020339,0.146399
27,0.020405,0.148115
30,0.032223,0.366424
33,0.019859,0.141014
36,0.021943,0.170780
39,0.022009,0.171208
42,0.021186,0.158844
0,0.017929,0.114934
3,0.018522,0.122111
6,0.018551,0.122102
9,0.022055,0.176331
12,0.019899,0.141019
15,0.018936,0.127584
18,0.020845,0.154186
21,0.019008,0.130209
24,0.021721,0.167188
27,0.019844,0.138242
30,0.021706,0.167262
33,0.020458,0.149264
36,0.026423,0.248345
39,0.020912,0.156522
42,0.035696,0.456194
0,0.018398,0.120137
3,0.018458,0.121290
6,0.018635,0.123035
9,0.018170,0.118282
12,0.018059,0.117133
15,0.019530,0.135689
18,0.019035,0.128776
21,0.019564,0.134937
24,0.021575,0.166227
27,0.019180,0.130649
30,0.023285,0.193945
33,0.020336,0.146869
36,0.019961,0.141998
39,0.021930,0.171136
42,0.023790,0.200867
0,0.017968,0.114187
3,0.018300,0.119727
6,0.018995,0.128330
9,0.019021,0.127670
12,0.019642,0.136721
15,0.021334,0.160704
18,0.022656,0.183888
21,0.018621,0.122897
24,0.021792,0.168036
27,0.020256,0.146312
30,0.020380,0.147889
33,0.020985,0.157815
36,0.020042,0.142367
39,0.022375,0.177547
42,0.028280,0.286712
0,0.017943,0.115671
3,0.018158,0.117657
6,0.017531,0.110711
9,0.020648,0.151069
12,0.018585,0.124462
15,0.020493,0.148510
18,0.020565,0.149654
21,0.020869,0.154468
24,0.019944,0.142468
27,0.020273,0.146446
30,0.020780,0.153179
33,0.019283,0.132210
36,0.021194,0.160010
39,0.022574,0.181459
42,0.023162,0.192139
0,0.017935,0.115407
3,0.017860,0.114050
6,0.020020,0.141010
9,0.018592,0.122300
12,0.018285,0.118367
15,0.018948,0.128661
18,0.023671,0.200593
21,0.019257,0.133222
24,0.024077,0.206248
27,0.019951,0.140849
30,0.021031,0.159292
33,0.023523,0.196901
36,0.021801,0.169336
39,0.020532,0.150316
42,0.022019,0.173274
0,0.018094,0.116068
3,0.017948,0.114794
6,0.020198,0.145422
9,0.017792,0.113800
12,0.018667,0.124237
15,0.019386,0.132771
18,0.019591,0.137502
21,0.022260,0.176056
24,0.020050,0.142437
27,0.020963,0.154392
